"place_ID","date","update","cases","new_cases","last_update"
"Mid city",2020-03-23,8,0,0,NA
"Montebello",2020-03-23,8,0,0,NA
"North Hills",2020-03-23,8,0,0,NA
"Northeast San Gabriel",2020-03-23,8,0,0,NA
"Other",2020-03-23,8,0,0,NA
"Palisades Highlands",2020-03-23,8,0,0,NA
"Panorama City",2020-03-23,8,0,0,NA
"Playa Del Rey",2020-03-23,8,0,0,NA
"Rancho Dominguez",2020-03-23,8,0,0,NA
"Rancho Park",2020-03-23,8,0,0,NA
"Regent Square",2020-03-23,8,0,0,NA
"Rowland Heights",2020-03-23,8,0,0,NA
"San Pasqual",2020-03-23,8,0,0,NA
"Santa Catalina Island",2020-03-23,8,0,0,NA
"Santa Fe Springs",2020-03-23,8,0,0,NA
"Shadow Hills",2020-03-23,8,0,0,NA
"Signal Hill",2020-03-23,8,0,0,NA
"South El Monte",2020-03-23,8,0,0,NA
"South San Gabriel",2020-03-23,8,0,0,NA
"St Elmo Village",2020-03-23,8,0,0,NA
"Sun Village",2020-03-23,8,0,0,NA
"Sycamore Square",2020-03-23,8,0,0,NA
"Toluca Woods",2020-03-23,8,0,0,NA
"Pomona",2020-03-23,8,0,0,NA
"University Hills",2020-03-23,8,0,0,NA
"Valinda",2020-03-23,8,0,0,NA
"Valley Village",2020-03-23,8,0,0,NA
"Vermont Square",2020-03-23,8,0,0,NA
"Vernon",2020-03-23,8,0,0,NA
"View Park Windsor Hills",2020-03-23,8,0,0,NA
"Wellington Square",2020-03-23,8,0,0,NA
"West Carson",2020-03-23,8,0,0,NA
"West Rancho Dominguez",2020-03-23,8,0,0,NA
"West Whittier Los Nietos",2020-03-23,8,0,0,NA
"Westhills",2020-03-23,8,0,0,NA
"Westlake Village",2020-03-23,8,0,0,NA
"White Fence Farms",2020-03-23,8,0,0,NA
"Willowbrook",2020-03-23,8,0,0,NA
"Wiseburn",2020-03-23,8,0,0,NA
"West Hollywood",2020-03-24,9,31,8,NA
"Hollywood",2020-03-24,9,19,5,NA
"Santa Monica",2020-03-24,9,16,4,NA
"Beverly Hills",2020-03-24,9,12,0,NA
"Manhattan Beach",2020-03-24,9,11,2,NA
"Glendale",2020-03-24,9,10,1,NA
"Lomita",2020-03-24,9,9,1,NA
"Tarzana",2020-03-24,9,9,1,NA
"Lancaster",2020-03-24,9,8,1,NA
"Park La Brea",2020-03-24,9,8,2,NA
"Venice",2020-03-24,9,8,1,NA
"Studio City",2020-03-24,9,7,0,NA
"Century City",2020-03-24,9,6,2,NA
"Koreatown",2020-03-24,9,5,2,NA
"Torrance",2020-03-24,9,5,1,NA
"Calabasas",2020-03-24,9,4,1,NA
"Van Nuys",2020-03-24,9,4,0,NA
"West Hills",2020-03-24,9,4,0,NA
"Wilmington",2020-03-24,9,4,1,NA
"Downtown",2020-03-24,9,3,1,NA
"La Mirada",2020-03-24,9,3,3,NA
"Lakewood",2020-03-24,9,3,2,NA
"Monterey Park",2020-03-24,9,3,3,NA
"Canoga Park",2020-03-24,9,2,2,NA
"Diamond Bar",2020-03-24,9,2,2,NA
"Los Feliz",2020-03-24,9,2,0,NA
"Northridge",2020-03-24,9,2,2,NA
"Palmdale",2020-03-24,9,2,1,NA
"Paramount",2020-03-24,9,2,0,NA
"Stevenson Ranch",2020-03-24,9,2,0,NA
"Canyon Country",2020-03-24,9,1,1,NA
"Century Palms Cove",2020-03-24,9,1,0,NA
"Downey",2020-03-24,9,1,1,NA
"Duarte",2020-03-24,9,1,0,NA
"Pico",2020-03-24,9,1,1,NA
"San Dimas",2020-03-24,9,1,0,NA
"South Gate",2020-03-24,9,1,0,NA
"South Park",2020-03-24,9,1,0,NA
"Sylmar",2020-03-24,9,1,0,NA
"West Covina",2020-03-24,9,1,0,NA
"Wholesale District",2020-03-24,9,1,1,NA
"Willowbrook",2020-03-24,9,1,1,NA
"Wilshire Center",2020-03-24,9,1,0,NA
"Adams Normandie",2020-03-24,9,0,0,NA
"Agua Dulce",2020-03-24,9,0,0,NA
"Alsace",2020-03-24,9,0,0,NA
"Angelino Heights",2020-03-24,9,0,0,NA
"Artesia",2020-03-24,9,0,0,NA
"Azusa",2020-03-24,9,0,0,NA
"Bell Gardens",2020-03-24,9,0,0,NA
"Beverly Crest",2020-03-24,9,0,0,NA
"Bouquet Canyon",2020-03-24,9,0,0,NA
"Bradbury",2020-03-24,9,0,0,NA
"Brookside",2020-03-24,9,0,0,NA
"Cadillac Corning",2020-03-24,9,0,0,NA
"Carthay",2020-03-24,9,0,0,NA
"Central",2020-03-24,9,0,0,NA
"Claremont",2020-03-24,9,0,0,NA
"Commerce",2020-03-24,9,0,0,NA
"Country Club Park",2020-03-24,9,0,0,NA
"Crenshaw District",2020-03-24,9,0,0,NA
"Cudahy",2020-03-24,9,0,0,NA
"Del Aire",2020-03-24,9,0,0,NA
"Desert View Highlands",2020-03-24,9,0,0,NA
"East Covina",2020-03-24,9,0,0,NA
"East Lancaster",2020-03-24,9,0,0,NA
"East Whittier",2020-03-24,9,0,0,NA
"El Monte",2020-03-24,9,0,0,NA
"Elysian Valley",2020-03-24,9,0,0,NA
"Exposition",2020-03-24,9,0,0,NA
"Figueroa Park Square",2020-03-24,9,0,0,NA
"Florence Firestone",2020-03-24,9,0,0,NA
"Glassell Park",2020-03-24,9,0,0,NA
"Gramercy Place",2020-03-24,9,0,0,NA
"Hacienda Heights",2020-03-24,9,0,0,NA
"Harbor City",2020-03-24,9,0,0,NA
"Harbor Pines",2020-03-24,9,0,0,NA
"Hawaiian Gardens",2020-03-24,9,0,0,NA
"Hidden Hills",2020-03-24,9,0,0,NA
"Historic Filipinotown",2020-03-24,9,0,0,NA
"Huntington Park",2020-03-24,9,0,0,NA
"Industry",2020-03-24,9,0,0,NA
"Kagel Lopez Canyons",2020-03-24,9,0,0,NA
"La Habra Heights",2020-03-24,9,0,0,NA
"La Rambla",2020-03-24,9,0,0,NA
"Lafayette Square",2020-03-24,9,0,0,NA
"Lakeview Terrace",2020-03-24,9,0,0,NA
"Leona Valley",2020-03-24,9,0,0,NA
"Llano",2020-03-24,9,0,0,NA
"Longwood",2020-03-24,9,0,0,NA
"Mandeville Canyon",2020-03-24,9,0,0,NA
"Maywood",2020-03-24,9,0,0,NA
"Mid city",2020-03-24,9,0,0,NA
"Montebello",2020-03-24,9,0,0,NA
"North Hills",2020-03-24,9,0,0,NA
"Northeast San Gabriel",2020-03-24,9,0,0,NA
"Other",2020-03-24,9,0,0,NA
"Palisades Highlands",2020-03-24,9,0,0,NA
"Panorama City",2020-03-24,9,0,0,NA
"Pellissier Village",2020-03-24,9,0,0,NA
"Playa Del Rey",2020-03-24,9,0,0,NA
"Pomona",2020-03-24,9,0,0,NA
"Rancho Dominguez",2020-03-24,9,0,0,NA
"Rancho Park",2020-03-24,9,0,0,NA
"Regent Square",2020-03-24,9,0,0,NA
"Rowland Heights",2020-03-24,9,0,0,NA
"San Francisquito Canyon Bouquet Canyon",2020-03-24,9,0,0,NA
"San Pasqual",2020-03-24,9,0,0,NA
"Santa Catalina Island",2020-03-24,9,0,0,NA
"Santa Fe Springs",2020-03-24,9,0,0,NA
"Shadow Hills",2020-03-24,9,0,0,NA
"Signal Hill",2020-03-24,9,0,0,NA
"South El Monte",2020-03-24,9,0,0,NA
"South San Gabriel",2020-03-24,9,0,0,NA
"St Elmo Village",2020-03-24,9,0,0,NA
"Sun Village",2020-03-24,9,0,0,NA
"Sycamore Square",2020-03-24,9,0,0,NA
"Toluca Woods",2020-03-24,9,0,0,NA
"Cerritos",2020-03-24,9,0,0,NA
"Pomona",2020-03-24,9,0,0,NA
"University Hills",2020-03-24,9,0,0,NA
"Valinda",2020-03-24,9,0,0,NA
"Valley Village",2020-03-24,9,0,0,NA
"Vermont Square",2020-03-24,9,0,0,NA
"Vernon",2020-03-24,9,0,0,NA
"View Park Windsor Hills",2020-03-24,9,0,0,NA
"Wellington Square",2020-03-24,9,0,0,NA
"West Carson",2020-03-24,9,0,0,NA
"West Rancho Dominguez",2020-03-24,9,0,0,NA
"West Whittier Los Nietos",2020-03-24,9,0,0,NA
"Westhills",2020-03-24,9,0,0,NA
"Westlake Village",2020-03-24,9,0,0,NA
"White Fence Farms",2020-03-24,9,0,0,NA
"Whittier Narrows",2020-03-24,9,0,0,NA
"Wiseburn",2020-03-24,9,0,0,NA
"West Hollywood",2020-03-25,10,31,0,NA
"Hollywood",2020-03-25,10,23,4,NA
"Santa Monica",2020-03-25,10,18,2,NA
"Manhattan Beach",2020-03-25,10,17,6,NA
"Beverly Hills",2020-03-25,10,13,1,NA
"Lancaster",2020-03-25,10,13,5,NA
"Glendale",2020-03-25,10,12,2,NA
"Lomita",2020-03-25,10,9,0,NA
"Tarzana",2020-03-25,10,9,0,NA
"Torrance",2020-03-25,10,9,4,NA
"Venice",2020-03-25,10,9,1,NA
"Park La Brea",2020-03-25,10,8,0,NA
"Century City",2020-03-25,10,7,1,NA
"Studio City",2020-03-25,10,7,0,NA
"Downtown",2020-03-25,10,6,3,NA
"Downey",2020-03-25,10,5,4,NA
"Koreatown",2020-03-25,10,5,0,NA
"Playa Vista",2020-03-25,10,5,5,NA
"Arcadia",2020-03-25,10,4,4,NA
"Calabasas",2020-03-25,10,4,0,NA
"Lakewood",2020-03-25,10,4,1,NA
"Monterey Park",2020-03-25,10,4,1,NA
"Van Nuys",2020-03-25,10,4,0,NA
"West Hills",2020-03-25,10,4,0,NA
"Wholesale District",2020-03-25,10,4,3,NA
"Wilmington",2020-03-25,10,4,0,NA
"Bell Gardens",2020-03-25,10,3,3,NA
"Century Palms Cove",2020-03-25,10,3,2,NA
"Los Feliz",2020-03-25,10,3,1,NA
"Paramount",2020-03-25,10,3,1,NA
"Canoga Park",2020-03-25,10,2,0,NA
"Crenshaw District",2020-03-25,10,2,2,NA
"Diamond Bar",2020-03-25,10,2,0,NA
"Northridge",2020-03-25,10,2,0,NA
"Palmdale",2020-03-25,10,2,0,NA
"Pico",2020-03-25,10,2,1,NA
"South Gate",2020-03-25,10,2,1,NA
"Stevenson Ranch",2020-03-25,10,2,0,NA
"West Covina",2020-03-25,10,2,1,NA
"Wilshire Center",2020-03-25,10,2,1,NA
"Canyon Country",2020-03-25,10,1,0,NA
"Duarte",2020-03-25,10,1,0,NA
"Panorama City",2020-03-25,10,1,1,NA
"Pomona",2020-03-25,10,1,1,NA
"San Dimas",2020-03-25,10,1,0,NA
"South Park",2020-03-25,10,1,0,NA
"Sylmar",2020-03-25,10,1,0,NA
"Valinda",2020-03-25,10,1,1,NA
"Willowbrook",2020-03-25,10,1,0,NA
"Adams Normandie",2020-03-25,10,0,0,NA
"Agua Dulce",2020-03-25,10,0,0,NA
"Alsace",2020-03-25,10,0,0,NA
"Angelino Heights",2020-03-25,10,0,0,NA
"Artesia",2020-03-25,10,0,0,NA
"Azusa",2020-03-25,10,0,0,NA
"Bell",2020-03-25,10,0,0,NA
"Beverly Crest",2020-03-25,10,0,0,NA
"Bouquet Canyon",2020-03-25,10,0,0,NA
"Bradbury",2020-03-25,10,0,0,NA
"Brookside",2020-03-25,10,0,0,NA
"Cadillac Corning",2020-03-25,10,0,0,NA
"Carthay",2020-03-25,10,0,0,NA
"Central",2020-03-25,10,0,0,NA
"Claremont",2020-03-25,10,0,0,NA
"Commerce",2020-03-25,10,0,0,NA
"Country Club Park",2020-03-25,10,0,0,NA
"Covina Charter Oak ",2020-03-25,10,0,0,NA
"Cudahy",2020-03-25,10,0,0,NA
"Del Aire",2020-03-25,10,0,0,NA
"Desert View Highlands",2020-03-25,10,0,0,NA
"East Covina",2020-03-25,10,0,0,NA
"East Lancaster",2020-03-25,10,0,0,NA
"East Whittier",2020-03-25,10,0,0,NA
"El Monte",2020-03-25,10,0,0,NA
"Elysian Valley",2020-03-25,10,0,0,NA
"Exposition",2020-03-25,10,0,0,NA
"Figueroa Park Square",2020-03-25,10,0,0,NA
"Florence Firestone",2020-03-25,10,0,0,NA
"Glassell Park",2020-03-25,10,0,0,NA
"Gramercy Place",2020-03-25,10,0,0,NA
"Hacienda Heights",2020-03-25,10,0,0,NA
"Harbor City",2020-03-25,10,0,0,NA
"Harbor Pines",2020-03-25,10,0,0,NA
"Hawaiian Gardens",2020-03-25,10,0,0,NA
"Hidden Hills",2020-03-25,10,0,0,NA
"Historic Filipinotown",2020-03-25,10,0,0,NA
"Huntington Park",2020-03-25,10,0,0,NA
"Industry",2020-03-25,10,0,0,NA
"Kagel Lopez Canyons",2020-03-25,10,0,0,NA
"La Habra Heights",2020-03-25,10,0,0,NA
"La Rambla",2020-03-25,10,0,0,NA
"Lafayette Square",2020-03-25,10,0,0,NA
"Lakeview Terrace",2020-03-25,10,0,0,NA
"Llano",2020-03-25,10,0,0,NA
"Longwood",2020-03-25,10,0,0,NA
"Mandeville Canyon",2020-03-25,10,0,0,NA
"Maywood",2020-03-25,10,0,0,NA
"Mid city",2020-03-25,10,0,0,NA
"Montebello",2020-03-25,10,0,0,NA
"North Hills",2020-03-25,10,0,0,NA
"Northeast San Gabriel",2020-03-25,10,0,0,NA
"Other",2020-03-25,10,0,0,NA
"Palisades Highlands",2020-03-25,10,0,0,NA
"Palos Verdes Peninsula",2020-03-25,10,0,0,NA
"Pellissier Village",2020-03-25,10,0,0,NA
"Playa Del Rey",2020-03-25,10,0,0,NA
"Rancho Dominguez",2020-03-25,10,0,0,NA
"Rancho Park",2020-03-25,10,0,0,NA
"Regent Square",2020-03-25,10,0,0,NA
"Rowland Heights",2020-03-25,10,0,0,NA
"San Francisquito Canyon Bouquet Canyon",2020-03-25,10,0,0,NA
"San Pasqual",2020-03-25,10,0,0,NA
"Santa Catalina Island",2020-03-25,10,0,0,NA
"Santa Fe Springs",2020-03-25,10,0,0,NA
"Shadow Hills",2020-03-25,10,0,0,NA
"Signal Hill",2020-03-25,10,0,0,NA
"South El Monte",2020-03-25,10,0,0,NA
"South San Gabriel",2020-03-25,10,0,0,NA
"St Elmo Village",2020-03-25,10,0,0,NA
"Sun Village",2020-03-25,10,0,0,NA
"Sycamore Square",2020-03-25,10,0,0,NA
"Toluca Woods",2020-03-25,10,0,0,NA
"Cerritos",2020-03-25,10,0,0,NA
"Pomona",2020-03-25,10,0,0,NA
"University Hills",2020-03-25,10,0,0,NA
"Valencia",2020-03-25,10,0,0,NA
"Valley Village",2020-03-25,10,0,0,NA
"Vermont Square",2020-03-25,10,0,0,NA
"Vernon",2020-03-25,10,0,0,NA
"View Park Windsor Hills",2020-03-25,10,0,0,NA
"Walnut Park",2020-03-25,10,0,0,NA
"Wellington Square",2020-03-25,10,0,0,NA
"West Carson",2020-03-25,10,0,0,NA
"West Rancho Dominguez",2020-03-25,10,0,0,NA
"West Whittier Los Nietos",2020-03-25,10,0,0,NA
"Westhills",2020-03-25,10,0,0,NA
"Westlake Village",2020-03-25,10,0,0,NA
"White Fence Farms",2020-03-25,10,0,0,NA
"Whittier Narrows",2020-03-25,10,0,0,NA
"Wiseburn",2020-03-25,10,0,0,NA
"West Hollywood",2020-03-26,11,35,4,NA
"Hollywood",2020-03-26,11,27,4,NA
"Glendale",2020-03-26,11,23,11,NA
"Manhattan Beach",2020-03-26,11,21,4,NA
"Santa Monica",2020-03-26,11,21,3,NA
"Lancaster",2020-03-26,11,16,3,NA
"Beverly Hills",2020-03-26,11,15,2,NA
"Tarzana",2020-03-26,11,14,5,NA
"Torrance",2020-03-26,11,14,5,NA
"Lomita",2020-03-26,11,12,3,NA
"Pacific Palisades",2020-03-26,11,12,12,NA
"Studio City",2020-03-26,11,11,4,NA
"Venice",2020-03-26,11,11,2,NA
"Downey",2020-03-26,11,10,5,NA
"Hancock Park",2020-03-26,11,10,10,NA
"Century City",2020-03-26,11,9,2,NA
"Park La Brea",2020-03-26,11,8,0,NA
"Playa Vista",2020-03-26,11,8,3,NA
"Downtown",2020-03-26,11,7,1,NA
"Koreatown",2020-03-26,11,7,2,NA
"Lakewood",2020-03-26,11,7,3,NA
"Arcadia",2020-03-26,11,6,2,NA
"West Vernon",2020-03-26,11,6,6,NA
"Wholesale District",2020-03-26,11,6,2,NA
"Calabasas",2020-03-26,11,5,1,NA
"La Mirada",2020-03-26,11,5,5,NA
"Los Feliz",2020-03-26,11,5,2,NA
"Pico",2020-03-26,11,5,3,NA
"Wilmington",2020-03-26,11,5,1,NA
"Gardena",2020-03-26,11,4,4,NA
"Monterey Park",2020-03-26,11,4,0,NA
"Northridge",2020-03-26,11,4,2,NA
"Panorama City",2020-03-26,11,4,3,NA
"Paramount",2020-03-26,11,4,1,NA
"South Gate",2020-03-26,11,4,2,NA
"Van Nuys",2020-03-26,11,4,0,NA
"West Covina",2020-03-26,11,4,2,NA
"West Hills",2020-03-26,11,4,0,NA
"Bell Gardens",2020-03-26,11,3,0,NA
"Canoga Park",2020-03-26,11,3,1,NA
"Century Palms Cove",2020-03-26,11,3,0,NA
"Pomona",2020-03-26,11,3,2,NA
"Stevenson Ranch",2020-03-26,11,3,1,NA
"Bell",2020-03-26,11,2,2,NA
"Cerritos",2020-03-26,11,2,2,NA
"Crenshaw District",2020-03-26,11,2,0,NA
"Diamond Bar",2020-03-26,11,2,0,NA
"Duarte",2020-03-26,11,2,1,NA
"Glassell Park",2020-03-26,11,2,2,NA
"Hacienda Heights",2020-03-26,11,2,2,NA
"Lawndale",2020-03-26,11,2,2,NA
"Monrovia",2020-03-26,11,2,2,NA
"Palmdale",2020-03-26,11,2,0,NA
"South Park",2020-03-26,11,2,1,NA
"Sylmar",2020-03-26,11,2,1,NA
"Wilshire Center",2020-03-26,11,2,0,NA
"Azusa",2020-03-26,11,1,1,NA
"Canyon Country",2020-03-26,11,1,0,NA
"Harbor City",2020-03-26,11,1,1,NA
"Maywood",2020-03-26,11,1,1,NA
"Montebello",2020-03-26,11,1,1,NA
"North Hills",2020-03-26,11,1,1,NA
"San Dimas",2020-03-26,11,1,0,NA
"Valinda",2020-03-26,11,1,0,NA
"West Whittier Los Nietos",2020-03-26,11,1,1,NA
"Willowbrook",2020-03-26,11,1,0,NA
"Adams Normandie",2020-03-26,11,0,0,NA
"Agua Dulce",2020-03-26,11,0,0,NA
"Alsace",2020-03-26,11,0,0,NA
"Angelino Heights",2020-03-26,11,0,0,NA
"Artesia",2020-03-26,11,0,0,NA
"Avocado Heights",2020-03-26,11,0,0,NA
"Bel Air",2020-03-26,11,0,0,NA
"Beverly Crest",2020-03-26,11,0,0,NA
"Bouquet Canyon",2020-03-26,11,0,0,NA
"Bradbury",2020-03-26,11,0,0,NA
"Brookside",2020-03-26,11,0,0,NA
"Cadillac Corning",2020-03-26,11,0,0,NA
"Carthay",2020-03-26,11,0,0,NA
"Central",2020-03-26,11,0,0,NA
"Claremont",2020-03-26,11,0,0,NA
"Commerce",2020-03-26,11,0,0,NA
"Country Club Park",2020-03-26,11,0,0,NA
"Covina Charter Oak ",2020-03-26,11,0,0,NA
"Cudahy",2020-03-26,11,0,0,NA
"Del Aire",2020-03-26,11,0,0,NA
"Desert View Highlands",2020-03-26,11,0,0,NA
"East Covina",2020-03-26,11,0,0,NA
"East Lancaster",2020-03-26,11,0,0,NA
"East Whittier",2020-03-26,11,0,0,NA
"El Monte",2020-03-26,11,0,0,NA
"Elysian Valley",2020-03-26,11,0,0,NA
"Exposition",2020-03-26,11,0,0,NA
"Figueroa Park Square",2020-03-26,11,0,0,NA
"Florence Firestone",2020-03-26,11,0,0,NA
"Gramercy Place",2020-03-26,11,0,0,NA
"Green Meadows",2020-03-26,11,0,0,NA
"Harbor Pines",2020-03-26,11,0,0,NA
"Hawaiian Gardens",2020-03-26,11,0,0,NA
"Hidden Hills",2020-03-26,11,0,0,NA
"Historic Filipinotown",2020-03-26,11,0,0,NA
"Huntington Park",2020-03-26,11,0,0,NA
"Industry",2020-03-26,11,0,0,NA
"Kagel Lopez Canyons",2020-03-26,11,0,0,NA
"La Habra Heights",2020-03-26,11,0,0,NA
"La Rambla",2020-03-26,11,0,0,NA
"Lafayette Square",2020-03-26,11,0,0,NA
"Lakeview Terrace",2020-03-26,11,0,0,NA
"Leona Valley",2020-03-26,11,0,0,NA
"Little Armenia",2020-03-26,11,0,0,NA
"Llano",2020-03-26,11,0,0,NA
"Longwood",2020-03-26,11,0,0,NA
"Mandeville Canyon",2020-03-26,11,0,0,NA
"Marina Peninsula",2020-03-26,11,0,0,NA
"Mid city",2020-03-26,11,0,0,NA
"Mission Hills",2020-03-26,11,0,0,NA
"Newhall",2020-03-26,11,0,0,NA
"Northeast San Gabriel",2020-03-26,11,0,0,NA
"Other",2020-03-26,11,0,0,NA
"Palisades Highlands",2020-03-26,11,0,0,NA
"Palos Verdes Peninsula",2020-03-26,11,0,0,NA
"Pellissier Village",2020-03-26,11,0,0,NA
"Playa Del Rey",2020-03-26,11,0,0,NA
"Rancho Dominguez",2020-03-26,11,0,0,NA
"Rancho Park",2020-03-26,11,0,0,NA
"Regent Square",2020-03-26,11,0,0,NA
"Rowland Heights",2020-03-26,11,0,0,NA
"San Francisquito Canyon Bouquet Canyon",2020-03-26,11,0,0,NA
"San Pasqual",2020-03-26,11,0,0,NA
"Santa Catalina Island",2020-03-26,11,0,0,NA
"Santa Fe Springs",2020-03-26,11,0,0,NA
"Shadow Hills",2020-03-26,11,0,0,NA
"Signal Hill",2020-03-26,11,0,0,NA
"South El Monte",2020-03-26,11,0,0,NA
"South San Gabriel",2020-03-26,11,0,0,NA
"St Elmo Village",2020-03-26,11,0,0,NA
"Sun Village",2020-03-26,11,0,0,NA
"Sycamore Square",2020-03-26,11,0,0,NA
"Toluca Woods",2020-03-26,11,0,0,NA
"Cerritos",2020-03-26,11,0,0,NA
"Pomona",2020-03-26,11,0,0,NA
"University Hills",2020-03-26,11,0,0,NA
"Valencia",2020-03-26,11,0,0,NA
"Valley Village",2020-03-26,11,0,0,NA
"Vermont Square",2020-03-26,11,0,0,NA
"Vernon",2020-03-26,11,0,0,NA
"View Park Windsor Hills",2020-03-26,11,0,0,NA
"Walnut Park",2020-03-26,11,0,0,NA
"Wellington Square",2020-03-26,11,0,0,NA
"West Carson",2020-03-26,11,0,0,NA
"West Rancho Dominguez",2020-03-26,11,0,0,NA
"Westhills",2020-03-26,11,0,0,NA
"Westlake Village",2020-03-26,11,0,0,NA
"White Fence Farms",2020-03-26,11,0,0,NA
"Whittier Narrows",2020-03-26,11,0,0,NA
"Wiseburn",2020-03-26,11,0,0,NA
"Melrose",2020-03-27,12,49,49,NA
"West Hollywood",2020-03-27,12,42,7,NA
"Hollywood",2020-03-27,12,30,3,NA
"Glendale",2020-03-27,12,29,6,NA
"Manhattan Beach",2020-03-27,12,22,1,NA
"Beverly Hills",2020-03-27,12,21,6,NA
"Carson",2020-03-27,12,21,21,NA
"Torrance",2020-03-27,12,21,7,NA
"Lancaster",2020-03-27,12,18,2,NA
"Beverly Crest",2020-03-27,12,14,14,NA
"Hancock Park",2020-03-27,12,14,4,NA
"Valley Village",2020-03-27,12,13,13,NA
"Downey",2020-03-27,12,12,2,NA
"Palms",2020-03-27,12,12,12,NA
"Venice",2020-03-27,12,11,0,NA
"Bellflower",2020-03-27,12,10,10,NA
"Pacific Palisades",2020-03-27,12,10,0,NA
"Studio City",2020-03-27,12,10,0,NA
"Alhambra",2020-03-27,12,8,8,NA
"Downtown",2020-03-27,12,8,1,NA
"Granada Hills",2020-03-27,12,8,8,NA
"Lakewood",2020-03-27,12,8,1,NA
"Lynwood",2020-03-27,12,8,8,NA
"Mar Vista",2020-03-27,12,8,8,NA
"Mid city",2020-03-27,12,8,8,NA
"Reseda",2020-03-27,12,8,8,NA
"Wholesale District",2020-03-27,12,8,2,NA
"Calabasas",2020-03-27,12,7,2,NA
"Carthay",2020-03-27,12,7,7,NA
"Compton",2020-03-27,12,7,7,NA
"Crestview",2020-03-27,12,7,7,NA
"Hawthorne",2020-03-27,12,7,7,NA
"Koreatown",2020-03-27,12,7,0,NA
"Miracle Mile",2020-03-27,12,7,7,NA
"Northridge",2020-03-27,12,7,3,NA
"Rancho Palos Verdes",2020-03-27,12,7,7,NA
"Arcadia",2020-03-27,12,6,0,NA
"Bel Air",2020-03-27,12,6,6,NA
"Century City",2020-03-27,12,6,0,NA
"Los Feliz",2020-03-27,12,6,1,NA
"Gardena",2020-03-27,12,5,1,NA
"La Mirada",2020-03-27,12,5,0,NA
"Paramount",2020-03-27,12,5,1,NA
"Pico Union",2020-03-27,12,5,5,NA
"Playa Vista",2020-03-27,12,5,0,NA
"Temple Beaudry",2020-03-27,12,5,5,NA
"West Carson",2020-03-27,12,5,5,NA
"West Covina",2020-03-27,12,5,1,NA
"West Hills",2020-03-27,12,5,1,NA
"Wilmington",2020-03-27,12,5,0,NA
"Bell",2020-03-27,12,4,2,NA
"Glassell Park",2020-03-27,12,4,2,NA
"Glendora",2020-03-27,12,4,4,NA
"Monrovia",2020-03-27,12,4,2,NA
"Monterey Park",2020-03-27,12,4,0,NA
"Palmdale",2020-03-27,12,4,2,NA
"Panorama City",2020-03-27,12,4,0,NA
"Pomona",2020-03-27,12,4,1,NA
"South Gate",2020-03-27,12,4,0,NA
"Sylmar",2020-03-27,12,4,2,NA
"Van Nuys",2020-03-27,12,4,0,NA
"Wilshire Center",2020-03-27,12,4,2,NA
"Castaic",2020-03-27,12,3,3,NA
"Century Palms Cove",2020-03-27,12,3,0,NA
"Chatsworth",2020-03-27,12,3,3,NA
"Florence Firestone",2020-03-27,12,3,3,NA
"South Park",2020-03-27,12,3,1,NA
"Vernon Central",2020-03-27,12,3,3,NA
"Winnetka",2020-03-27,12,3,3,NA
"Arleta",2020-03-27,12,2,2,NA
"Canoga Park",2020-03-27,12,2,0,NA
"Central",2020-03-27,12,2,2,NA
"Diamond Bar",2020-03-27,12,2,0,NA
"Hacienda Heights",2020-03-27,12,2,0,NA
"Lawndale",2020-03-27,12,2,0,NA
"Montebello",2020-03-27,12,2,1,NA
"Pico Rivera",2020-03-27,12,2,2,NA
"Valley Glen",2020-03-27,12,2,2,NA
"Adams Normandie",2020-03-27,12,1,1,NA
"Alsace",2020-03-27,12,1,1,NA
"Azusa",2020-03-27,12,1,0,NA
"Bell Gardens",2020-03-27,12,1,0,NA
"Canyon Country",2020-03-27,12,1,0,NA
"Cerritos",2020-03-27,12,1,0,NA
"Claremont",2020-03-27,12,1,1,NA
"Country Club Park",2020-03-27,12,1,1,NA
"Crenshaw District",2020-03-27,12,1,0,NA
"Cudahy",2020-03-27,12,1,1,NA
"Duarte",2020-03-27,12,1,0,NA
"East Whittier",2020-03-27,12,1,1,NA
"Elysian Park",2020-03-27,12,1,1,NA
"Elysian Valley",2020-03-27,12,1,1,NA
"Gramercy Place",2020-03-27,12,1,1,NA
"Green Meadows",2020-03-27,12,1,1,NA
"Harbor City",2020-03-27,12,1,0,NA
"Harvard Heights",2020-03-27,12,1,1,NA
"Harvard Park",2020-03-27,12,1,1,NA
"Hawaiian Gardens",2020-03-27,12,1,1,NA
"La Habra Heights",2020-03-27,12,1,1,NA
"La Puente",2020-03-27,12,1,1,NA
"La Rambla",2020-03-27,12,1,1,NA
"Lafayette Square",2020-03-27,12,1,1,NA
"Lakeview Terrace",2020-03-27,12,1,1,NA
"Leimert Park",2020-03-27,12,1,1,NA
"Malibu",2020-03-27,12,1,1,NA
"Manchester Square",2020-03-27,12,1,1,NA
"Mandeville Canyon",2020-03-27,12,1,1,NA
"Marinadel Rey",2020-03-27,12,1,1,NA
"Marina Peninsula",2020-03-27,12,1,1,NA
"Maywood",2020-03-27,12,1,0,NA
"Mission Hills",2020-03-27,12,1,1,NA
"North Hills",2020-03-27,12,1,0,NA
"Park La Brea",2020-03-27,12,1,0,NA
"Playa Del Rey",2020-03-27,12,1,1,NA
"Rancho Park",2020-03-27,12,1,1,NA
